Operator,Well Name,Formation,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Best1 Mo BOPD,Best3 Mo BOPD,Best6 Mo BOPD,Best9 Mo BOPD,Best12 Mo BOPD,Compl. Type,Latitude,Longitude,Fluid Type from DI,SPACING_CAPPED,12 month Cum Prod,pred_p12,pred_p9,pred_p6,pred_p3,pred_p1,frac_design,stage_length,ComplType_counts,ComplType_new
Operator 11,Well 329,MBH,9491.0,36.0,160,92,34,4487383.0,68328.0,2012-06-06,192.899408284024,182.916940609248,173.120753889985,161.92198115275,148.309774271313,Sleeves,48.6338657123502,-102.543887054715,LINEAR GEL (HC),660.0,52.18,144.2940725889314,166.08084431041362,186.85687811251475,211.3737427635088,226.46402806795365,2758.3141025641025,263.6388888888889,4244.0,Sleeves
Operator 11,Well 337,MBH,9962.0,36.0,159,92,30,3538827.0,47524.0,2014-03-13,195.562130177515,170.326539557309,152.722989261451,141.043903864417,128.320184089415,Sleeves,48.5748672293052,-102.606981819348,LINEAR GEL (HC),578.454095,49.03,135.93530169558625,143.62076572293188,162.63455627906075,186.30574516527835,210.8220060753199,3127.4878798080967,276.72222222222223,4244.0,Sleeves
Operator 11,Well 343,TFH,10634.0,36.0,160,93,15,3106680.0,49780.0,2014-09-10,181.00863394258434,146.31996377563422,120.14594744188884,104.37645637034912,93.36412675882035,Sleeves,48.6889815434758,-102.669701739281,LINEAR GEL (HC),546.63085,33.13,93.36412675882035,104.37645637034912,120.14594744188884,146.31996377563422,181.00863394258434,2621.1442346323824,295.3888888888889,4244.0,Sleeves
Operator 15,Well 355,MBH,8400.0,33.0,161,90,6,5235303.0,90191.0952380952,2014-01-11,531.689677843524,372.496164803857,262.793118562349,211.768573307035,176.975126013588,P & P (cmt.),48.793441580648,-102.400819244734,LINEAR GEL (HC),660.0,66.95,183.2263694800568,198.3077492026651,244.75697794599762,321.7964708333205,462.3606335900656,2437.964916819474,254.54545454545453,1503.0,P & P (cmt.)
Operator 11,Well 357,MBH,9352.0,36.0,160,93,15,3665935.0,49649.0,2014-09-04,313.609467455621,281.481481481481,213.258820951129,174.93242749653,156.88567585401037,Sleeves,48.689012108483396,-102.669573126722,LINEAR GEL (HC),641.3805,56.94,156.88567585401037,175.72008350492536,201.96058791726247,260.7600638914899,349.03593017819435,3101.1555116920786,259.77777777777777,4244.0,Sleeves
Operator 11,Well 359,TFH,9174.0,36.0,159,93,24,3443046.0,46863.0,2014-09-20,368.145956607495,333.223756300679,268.814376506684,204.386733873913,200.65932919952115,Sleeves,48.5761505396565,-102.628437983702,LINEAR GEL (HC),660.0,73.61,200.65932919952115,224.9490609343691,236.17703261989507,329.22170593205266,413.4476481791183,3085.759170347609,254.83333333333334,4244.0,Sleeves
Operator 11,Well 369,MBH,9464.0,30.0,160,93,15,2693075.0,36776.0,2014-09-09,269.756738987508,222.024983563445,174.134341442034,146.88803666946313,131.22873449885094,Sleeves,48.6889509784681,-102.66983035184,LINEAR GEL (HC),495.6306,47.26,131.22873449885094,146.88803666946313,169.4128444397171,212.61995854514922,275.0746532099924,3075.624048292365,315.46666666666664,4244.0,Sleeves
Operator 6,Well 374,MBH,9260.0,36.0,159,94,7,4261569.0,75431.0,2015-07-19,387.76075326633037,312.5930857428028,255.3285869932587,220.86193052123596,197.02654697968876,P & P (cmt.),48.6179134487456,-102.86533148222,LINEAR GEL (HC),441.763455,72.22,197.02654697968876,220.86193052123596,255.3285869932587,312.5930857428028,387.76075326633037,2372.842703928093,257.22222222222223,1503.0,P & P (cmt.)
Operator 6,Well 377,TFH,8969.0,37.0,159,94,25,6144660.0,92604.0,2015-03-08,329.881656804734,287.519175980714,290.9534820664447,251.48995077583078,224.2441782321217,P & P (cmt.),48.5740131772056,-102.775666845121,LINEAR GEL (HC),660.0,82.66,224.2441782321217,251.48995077583078,290.9534820664447,356.53278224575445,356.54993247473845,2786.8744330698455,242.40540540540542,1503.0,P & P (cmt.)
Operator 11,Well 388,TFH,10048.0,36.0,159,92,30,3570706.0,55097.0,2014-03-18,165.713346482577,150.942362480824,131.695156695157,121.005917159763,112.037037037037,Sleeves,48.5748657818056,-102.60739508047,LINEAR GEL (HC),578.454095,42.09,117.43811947632591,125.33450039607393,139.40630376919225,160.4879848014946,186.74782645950313,2721.9204675390674,279.1111111111111,4244.0,Sleeves
Operator 18,Well 508,MBH/TFH,8849.0,,162,95,11,0.0,0.0,2010-01-01,95.2333990795529,89.8531667762437,74.8575498575499,65.6987362115567,60.4865220249836,No Data,48.8663748005785,-102.971409261572,LINEAR GEL (HC),660.0,19.08,55.019280581809056,67.51479851113329,75.42362743403949,90.86480186856016,110.95975069379496,,,565.0,No Data
Operator 19,Well 613,TFH,9253.0,30.0,160,95,24,2862940.0,50042.0,2012-10-20,200.69033530572,183.771641463949,149.753451676529,128.048067791658,113.042406311637,P & P,48.6631198670031,-102.898414493182,LINEAR GEL (HC),660.0,44.99,125.18183496513244,126.46328290946074,147.56729328786693,182.65818714670104,227.52603241534433,2402.8512049878104,308.43333333333334,3340.0,P & P
Operator 19,Well 617,MBH,9785.0,30.0,160,95,24,3302978.0,51185.0,2012-11-01,377.481919789612,370.841551610782,309.845496383958,263.554678939294,226.972386587771,P & P,48.6631228050067,-102.898199192517,LINEAR GEL (HC),660.0,84.04,227.83079487815138,254.5607762160047,304.993570264892,379.84973326996845,460.29945677535665,2710.268164501319,326.1666666666667,3340.0,P & P
Operator 26,Well 633,TFH,10237.0,30.0,163,101,4,2429819.0,51237.0,2012-08-31,290.138067061144,275.597194827964,254.925487617795,232.898677770473,211.17959675652,OH,48.9803191546825,-103.808281715697,LINEAR GEL (HC),609.422785,81.16,220.34285157806863,236.78658083961992,269.32590961077227,312.09613782607113,341.7134054004819,1991.7715322911176,341.23333333333335,687.0,OH
Operator 26,Well 636,TFH,5945.0,30.0,163,101,4,1959800.0,44920.0,2012-09-02,276.331360946746,273.2741617357,237.563006793776,213.244210680108,191.12426035503,Cemented Liner,48.9803187760321,-103.807865200309,LINEAR GEL (HC),622.30212,72.75,198.4120489348553,214.22203489607915,246.47232617116927,290.6966949756916,338.822730803012,1832.4042742653608,198.16666666666666,18.0,others
Operator 22,Well 641,TFH,9449.0,30.0,161,98,1,1740000.0,34394.9761904762,2012-05-27,335.272846811308,312.787639710717,259.472934472934,219.818832639345,188.877931185624,Sleeves,48.8066717635987,-103.342265042449,LINEAR GEL (HC),660.0,72.87,198.72568903529918,211.6951755783714,254.11578994069282,317.70262544233475,388.00296114561615,2124.72890213064,314.96666666666664,4244.0,Sleeves
Operator 22,Well 664,TFH,9606.0,51.0,161,98,8,1649001.0,50046.0,2012-11-11,158.284023668639,129.662502739426,103.407845715538,88.8852363211338,78.0845934692089,P & P,48.7793008980007,-103.430399298244,LINEAR GEL (HC),660.0,29.36,83.15706210703196,87.23826530327783,102.2197837050486,125.80361081478267,160.3322308460235,1383.8876633497184,188.35294117647058,3340.0,P & P
Operator 26,Well 684,TFH,10716.0,30.0,163,101,12,2527840.0,53986.0,2012-10-30,368.408941485865,340.872233179925,307.445759368836,277.57323398349,254.985754985755,OH,48.9531805550442,-103.743233362738,LINEAR GEL (HC),660.0,95.85,258.42873011870404,286.09960989929044,321.31201931834863,376.88736030872906,422.9721127229094,1966.607639017523,357.2,687.0,OH
Operator 26,Well 725,TFH,10260.0,30.0,163,101,2,2402980.0,40421.0,2012-10-29,482.478632478632,353.353057199211,291.935130396669,264.573745342976,242.93228139382,OH,48.9806425580881,-103.764219242503,LINEAR GEL (HC),610.637595,90.82,245.4171529113764,272.5275914393144,306.1796603023622,357.7441002370963,438.51583037907204,2496.8496573563248,342.0,687.0,OH
Operator 26,Well 745,TFH,6969.0,31.0,163,101,2,2060683.0,44640.0,2013-05-15,151.282051282051,107.363576594346,86.3412228796844,72.160128570385,61.1412447950909,Cemented Liner,48.980978331382,-103.756893028438,LINEAR GEL (HC),603.120635,23.42,66.96030320758234,68.24825591597418,82.88615406604778,104.90856901407865,132.6685174206735,1938.8146505376344,224.80645161290323,18.0,others
Operator 29,Well 760,MBH,9355.0,36.0,161,101,22,3138860.0,64309.0,2013-08-01,344.214332675871,263.313609467456,184.867411790489,154.766600920447,137.119219811528,P & P,48.7505222665996,-103.779761281663,LINEAR GEL (HC),660.0,55.51,153.1076834858198,153.5058106628232,178.5532023788524,225.81942477075148,326.4292956679677,2049.979318602373,259.8611111111111,3340.0,P & P
Operator 29,Well 771,TFH,9454.0,37.0,162,101,4,2848440.0,66111.0,2013-03-14,429.026955950033,314.891518737673,240.532544378698,193.794287384031,168.693841770765,Sleeves,48.8940871099906,-103.801200490093,LINEAR GEL (HC),660.0,64.02,175.53441222777022,188.99546100375272,223.86851446273204,294.3559290803835,390.6221974445414,1809.6002178154922,255.51351351351352,4244.0,Sleeves
Operator 1,Well 822,TFH,9668.0,,160,96,29,2514000.0,46376.0,2013-01-01,344.31295200526,245.397764628534,193.902038132807,164.467820878077,142.581634889327,No Data,48.6614532998454,-103.114592771902,LINEAR GEL (HC),660.0,55.34,152.65828397383578,159.6435818369107,189.81178819104082,236.93431697144206,304.1417732704537,2276.7810936691394,,565.0,No Data
Operator 22,Well 870,TFH,9979.0,26.0,161,100,4,2996420.0,47681.0952380952,2014-02-11,282.938856015779,258.634670173132,227.49835634451,204.28446197677,185.119438965593,Sleeves,48.8066851435003,-103.675346839092,LINEAR GEL (HC),660.0,74.24,202.30489831615216,207.46755235791522,236.05817390131165,278.2968559361586,320.60809675067236,2639.403297503355,383.8076923076923,4244.0,Sleeves
Operator 26,Well 897,MBH,6439.0,30.0,164,102,33,942400.0,25479.0,2013-10-28,152.07100591716,128.93929432391,103.983125136971,87.0224267660165,75.2712031558185,Cemented Liner,48.9824355809755,-103.933362949998,LINEAR GEL (HC),660.0,27.52,78.1559097887388,84.08390270147976,100.06532672782475,126.50838191969244,159.43474267061478,1553.467561521253,214.63333333333333,18.0,others
Operator 27,Well 898,MBH,9220.0,25.0,160,101,36,2935020.0,61026.0,2014-02-24,118.770545693623,105.939075169844,95.7867630944554,87.8990430272482,81.0787858864782,P & P (cmt.),48.6342451262658,-103.675194060776,LINEAR GEL (HC),660.0,29.59,83.78127175947988,90.5957940567236,101.07915613953242,116.4697152086109,130.90196486521714,2019.972470750172,368.8,1503.0,P & P (cmt.)
Operator 26,Well 901,TFH,9451.0,30.0,163,103,12,2401400.0,55995.9047619048,2014-03-08,71.8606180144642,68.891080429542,63.7080867850098,59.197165607422,51.7833662064431,OH,48.9533791587706,-103.995928974417,LINEAR GEL (HC),660.0,18.97,54.715253936407144,57.767891155526904,67.9189640360965,77.24416656687083,84.99219912403433,1801.1817190712914,315.03333333333336,687.0,OH
Operator 26,Well 914,MBH,5753.0,30.0,163,101,2,1943300.0,41820.1904761905,2014-03-13,133.694937541091,123.39469647162,100.246548323471,84.819928409672,74.3041858426474,P & P (cmt.),48.9809787224827,-103.756476506095,LINEAR GEL (HC),628.140895,27.78,78.863418500583,82.99978426483993,97.51834081196071,121.93121835567135,152.55461068778934,1951.6553863251277,191.76666666666668,1503.0,P & P (cmt.)
